time,seconds_elapsed,z,y,x
1782504444202351600,0.0573515625,-0.001657131128013134,-0.0017899179365485907,-0.0008573969826102257
1782504444212376600,0.06737646484375,-0.0003814771771430969,0.00041651102947071195,-0.001857680268585682
1782504444222401500,0.077401611328125,-0.0018744934350252151,0.000017113343346863985,-0.00044439733028411865
1782504444232426800,0.0874267578125,0.0005561737343668938,-0.0013725240714848042,-0.0016026059165596962
1782504444242451700,0.09745166015625,0.0018572937697172165,0.0008798307972028852,0.00014904187992215157
1782504444252475400,0.107475341796875,0.0012450329959392548,0.0014236483257263899,-0.0002693408168852329
1782504444262500600,0.11750048828125,0.00011307187378406525,0.0008530031773261726,-0.00047549931332468987
1782504444272525600,0.127525634765625,-0.0001428578980267048,0.0008623242028988898,-0.0021623456850647926
1782504444282550500,0.137550537109375,0.0008548293262720108,-0.0011651766253635287,-0.0016771028749644756
1782504444292575500,0.147575439453125,-0.00011429516598582268,0.0009634880116209388,-0.0020062695257365704
1782504444302600700,0.1576005859375,-0.00006341468542814255,0.0006801662384532392,0.002879524137824774
1782504444312624600,0.167624755859375,0.0006135609000921249,0.0008743106736801565,-0.000627059955149889
1782504444322649600,0.177649658203125,-0.00010780617594718933,0.000013388402294367552,-0.0012110969983041286
1782504444332674600,0.187674560546875,0.002005944959819317,0.002782277064397931,-0.00012505985796451569
1782504444342699500,0.197699462890625,0.0021356288343667984,0.001973669044673443,-0.0013421466574072838
1782504444352724500,0.207724365234375,-0.00043485453352332115,0.0017611489165574312,-0.0002324073575437069
1782504444362749700,0.217749755859375,0.0010831593535840511,0.00038729613879695535,0.0006648334674537182
1782504444372773600,0.227773681640625,0.0008400129154324532,0.00038090458838269114,0.00029705092310905457
1782504444382798600,0.237798583984375,0.0002322159707546234,-0.0010920464992523193,-0.0012840856797993183
1782504444392823800,0.24782373046875,-0.002742268145084381,-0.001673947204835713,0.002643277868628502
1782504444402848500,0.2578486328125,0.0005773319862782955,-0.0014101385604590178,-0.0014291037805378437
1782504444412873500,0.26787353515625,-0.0004988512955605984,-0.00013022340135648847,-0.0018347031436860561
1782504444422898400,0.2778984375,-0.0028078369796276093,0.0019064366351813078,-0.001288729254156351
1782504444432922600,0.287922607421875,-0.002047770656645298,-0.0020249218214303255,0.00014245370402932167
1782504444442947600,0.297947509765625,-0.0026319222524762154,-0.0013239388354122639,-0.00025727739557623863
1782504444452972500,0.30797265625,-0.00003347592428326607,0.0033970465883612633,-0.00003463728353381157
1782504444462997800,0.317997802734375,-0.0014402028173208237,0.0004883850924670696,0.0007466129027307034
1782504444473022500,0.3280224609375,-0.0008614980615675449,-0.0009649018757045269,0.0014169304631650448
1782504444483047400,0.33804736328125,-0.002159366849809885,0.001793403411284089,0.0012608401011675596
1782504444493071600,0.348071533203125,0.0024939742870628834,0.0015060484874993563,0.006055595353245735
1782504444503096600,0.3580966796875,0.0008580624125897884,0.0013654448557645082,-0.0009756092913448811
1782504444513121500,0.36812158203125,-0.0016152155585587025,-0.0008921168628148735,0.002454009372740984
