time,seconds_elapsed,z,y,x
1782451750940148700,0.078148681640625,0.02177719585597515,-0.07350010424852371,-0.032141055911779404
1782451750950172000,0.088171875,0.030266286805272102,-0.12804830074310303,-0.05590950325131416
1782451750960195800,0.09819580078125,0.02017209678888321,-0.1685536801815033,-0.05157226696610451
1782451750970219800,0.1082197265625,0.00684723537415266,-0.20601478219032288,-0.026478633284568787
1782451750980243000,0.118242919921875,-0.0068059926852583885,-0.2455454021692276,0.018551159650087357
1782451750990267000,0.128266845703125,-0.013873755000531673,-0.25305527448654175,0.06751736998558044
1782451751000290800,0.138290771484375,-0.009128732606768608,-0.22768425941467285,0.10323396325111389
1782451751010314000,0.14831396484375,-0.00902114063501358,-0.18371200561523438,0.11683472245931625
1782451751020338000,0.158337890625,-0.019583964720368385,-0.12917186319828033,0.11452879011631012
1782451751030360800,0.16836083984375,-0.05096239596605301,-0.08255483210086823,0.12293346226215363
1782451751040384800,0.178384765625,-0.08191204816102982,-0.045821115374565125,0.1356295794248581
1782451751050409000,0.188408935546875,-0.09448003768920898,-0.019816413521766663,0.13866186141967773
1782451751060432000,0.198431884765625,-0.09638788551092148,-0.012285508215427399,0.13440683484077454
1782451751070455800,0.208455810546875,-0.0815463587641716,-0.02859950065612793,0.12596647441387177
1782451751080479700,0.218479736328125,-0.0770343765616417,-0.058709122240543365,0.11183269321918488
1782451751090503000,0.2285029296875,-0.07830550521612167,-0.0660402700304985,0.07828991115093231
1782451751100526800,0.23852685546875,-0.07773368060588837,-0.04868441820144653,0.03524060919880867
1782451751110550800,0.24855078125,-0.07550754398107529,-0.02261074259877205,-0.005211741663515568
1782451751120574000,0.258573974609375,-0.07958314567804337,-0.011975107714533806,-0.02010219357907772
1782451751130598000,0.268597900390625,-0.08052750676870346,-0.016295287758111954,-0.010845044627785683
1782451751140621000,0.27862109375,-0.07433227449655533,-0.025642966851592064,0.011707842350006104
1782451751150644700,0.288644775390625,-0.06520961970090866,-0.031556785106658936,0.04170728474855423
1782451751160669000,0.2986689453125,-0.05646413564682007,-0.03811050206422806,0.06715581566095352
1782451751170691800,0.30869189453125,-0.06159072369337082,-0.0546862855553627,0.08488581329584122
1782451751180715800,0.3187158203125,-0.069089874625206,-0.056340064853429794,0.08984291553497314
1782451751190740000,0.328739990234375,-0.08584488183259964,-0.03716130927205086,0.09216119349002838
1782451751200763000,0.338762939453125,-0.11235341429710388,0.013706076890230179,0.0862470492720604
