time,seconds_elapsed,z,y,x
1782451750940148700,0.078148681640625,0.3559171321958303,-0.07321799735343083,-0.07373042212128639
1782451750950172000,0.088171875,0.22887772921323776,-0.07306024950845166,-0.03122676678225398
1782451750960195800,0.09819580078125,0.077377254191041,-0.02907594542391598,0.01721402352079749
1782451750970219800,0.1082197265625,-0.032066286346316336,0.049732967271748925,0.01022138815447688
1782451750980243000,0.118242919921875,-0.12371873412728308,0.08714097997220233,-0.016317074681073428
1782451750990267000,0.128266845703125,-0.16478490400910376,0.06192090625884011,-0.0029348844081163407
1782451751000290800,0.138290771484375,-0.13399813607931135,0.03344762116950005,0.050921647333353755
1782451751010314000,0.14831396484375,-0.01806172639131546,0.013332451113406567,0.0671051587626338
1782451751020338000,0.158337890625,0.11768120752871036,0.012737426096014678,0.04604761155620217
1782451751030360800,0.16836083984375,0.20396423723101614,0.01424956595832482,0.029230770659446716
1782451751040384800,0.178384765625,0.20364158114790915,0.05336065624961629,-0.06754618052840232
1782451751050409000,0.188408935546875,0.23550913005173205,0.11475591293284669,-0.1222903087593615
1782451751060432000,0.198431884765625,0.23317513414621352,0.10965992323439568,-0.1075774544045329
1782451751070455800,0.208455810546875,0.2217699430346489,0.0771768727807328,-0.03420505194067955
1782451751080479700,0.218479736328125,0.22191841159462927,0.06210176098477095,0.053302478055283424
1782451751090503000,0.2285029296875,0.2753343599617481,0.06147449593190103,0.0838737035382539
1782451751100526800,0.23852685546875,0.3964636621177196,0.04900613256823271,0.05626965729780495
1782451751110550800,0.24855078125,0.4758411502152681,0.018184622118622065,-0.012168503634259104
1782451751120574000,0.258573974609375,0.44331718322932717,-0.003144179777242243,-0.026104382267221806
1782451751130598000,0.268597900390625,0.33702947637438774,0.03174165750183165,0.03070142773389816
1782451751140621000,0.27862109375,0.22685645251870154,0.06678622900657355,0.1314214905243367
1782451751150644700,0.288644775390625,0.12760112851858138,0.07180423983167857,0.19830241207703947
1782451751160669000,0.2986689453125,0.06121580846309661,0.050596543564833694,0.20113295932784675
1782451751170691800,0.30869189453125,0.05775426983237266,0.03048709086347371,0.17636618233993648
1782451751180715800,0.3187158203125,0.17603168968856334,0.025209661917202173,0.15160568896234033
1782451751190740000,0.328739990234375,0.3236684750199318,0.012032054305635392,0.10265709526762366
1782451751200763000,0.338762939453125,0.4898825350493192,0.011901304065436123,0.05981427110210061
1782451751210786800,0.348786865234375,0.6413076067477465,0.0031283611536026,-0.011183511184901
1782451751220811000,0.35881103515625,0.7202046178519725,0.001183072304725647,-0.08169343688972294
1782451751230833700,0.368833740234375,0.6849333979845047,0.04425152191966772,-0.15309519686773418
1782451751240857900,0.37885791015625,0.5516530547857285,0.09265979819260538,-0.17910612869784234
1782451751250881800,0.3888818359375,0.1745867515772581,0.07427545225080102,-0.16445348009765148
1782451751260904700,0.39890478515625,-0.20764614061415193,0.1333058429662138,-0.08643529765456914
1782451751270929000,0.408928955078125,-0.3854851719856262,0.25585114939995107,0.08966507335603237
1782451751280952000,0.4189521484375,-0.44334407123625275,0.2658223621856421,0.25509762761890886
1782451751290975700,0.428975830078125,-0.3530436225861311,0.1736092848472297,0.2200689843356609
1782451751301000000,0.439,-0.14960136340260505,0.0656806789174676,0.07220365094542502
1782451751311023000,0.449023193359375,0.12248890007138251,-0.1206788915073499,-0.10439677854180335
1782451751321046800,0.459046875,0.3071118924945593,-0.25177359776273367,-0.25948300309628247
1782451751331071000,0.469071044921875,0.37835049780011176,-0.29324082272611557,-0.31933643716499205
1782451751341094000,0.479093994140625,0.238129541683197,-0.33453327564448115,-0.38776451509445903
1782451751351117800,0.489117919921875,-0.10562252094447612,-0.35337680006325245,-0.3219600636668503
1782451751361142000,0.49914208984375,-0.4269125763952732,-0.251224037588574,-0.16291691818013787
1782451751371164700,0.50916455078125,-0.6051175184696912,-0.08615264478828757,-0.0012843407221138476
1782451751381188900,0.51918896484375,-0.6634411126226186,0.0065029521532356735,0.014554010531306266
1782451751391212000,0.5292119140625,-0.6406161173522472,0.025055311605706808,-0.10638678331524133
