time,seconds_elapsed,z,y,x
1782454189868143900,0.058143798828125,-0.08678983151912689,0.12255008518695831,0.2352718710899353
1782454189878168800,0.0681689453125,-0.08620553463697433,0.07350318133831024,0.21323634684085846
1782454189888193800,0.07819384765625,-0.08410616219043732,0.01680607721209526,0.16562116146087646
1782454189898217700,0.0882177734375,-0.09322617202997208,-0.045882660895586014,0.10361874103546143
1782454189908242700,0.09824267578125,-0.10798461735248566,-0.09431011229753494,0.04667503014206886
1782454189918267000,0.108266845703125,-0.1168481782078743,-0.11342722922563553,0.0032142135314643383
1782454189928291800,0.118291748046875,-0.10782831907272339,-0.09731004387140274,-0.02948674000799656
1782454189938315800,0.128315673828125,-0.08412205427885056,-0.055943068116903305,-0.046437088400125504
1782454189948341000,0.138341064453125,-0.054219551384449005,-0.00266173854470253,-0.05100148171186447
1782454189958365700,0.14836572265625,-0.03317999839782715,0.0204731747508049,-0.043976690620183945
1782454189968389600,0.1583896484375,-0.03197145462036133,0.014925012364983559,-0.03335440531373024
1782454189978414800,0.168414794921875,-0.04542944207787514,-0.0036330893635749817,-0.019603541120886803
1782454189988438800,0.178438720703125,-0.07071962207555771,-0.009849973022937775,-0.014319030568003654
1782454189998463700,0.188463623046875,-0.08949033170938492,0.0024449676275253296,-0.004012946970760822
1782454190008487700,0.19848779296875,-0.09511040151119232,0.013116253539919853,0.0021530701778829098
1782454190018512600,0.2085126953125,-0.09319718927145004,0.021613070741295815,0.00938568264245987
1782454190028536800,0.218536865234375,-0.08975665271282196,0.030091242864727974,0.013977505266666412
1782454190038561800,0.228561767578125,-0.101551353931427,0.03392650559544563,0.015755530446767807
1782454190048586800,0.238586669921875,-0.12599144876003265,0.026974055916070938,0.009540777653455734
1782454190058610700,0.248610595703125,-0.15290650725364685,0.032714344561100006,0.012271437793970108
1782454190068635600,0.2586357421875,-0.16346779465675354,0.0408492386341095,0.010495375841856003
1782454190078659800,0.268659912109375,-0.1629621684551239,0.033595625311136246,0.0026455409824848175
1782454190088684800,0.278684814453125,-0.1593591719865799,0.029613401740789413,-0.011443380266427994
1782454190098709000,0.288708984375,-0.15871022641658783,0.028375748544931412,-0.03547707945108414
1782454190108734000,0.29873388671875,-0.15998083353042603,0.031335052102804184,-0.07475418597459793
1782454190118757600,0.308757568359375,-0.15525244176387787,0.04922216385602951,-0.11224089562892914
1782454190128782800,0.318782958984375,-0.1534862369298935,0.0662006139755249,-0.14179159700870514
1782454190138807800,0.328807861328125,-0.15333192050457,0.07871216535568237,-0.14912955462932587
1782454190148831700,0.338831787109375,-0.15865691006183624,0.07604873925447464,-0.1401405781507492
1782454190158857000,0.34885693359375,-0.17337952554225922,0.06028672680258751,-0.11894295364618301
1782454190168880600,0.358880615234375,-0.19230449199676514,0.04807187244296074,-0.09241414070129395
1782454190178905600,0.368905517578125,-0.20288203656673431,0.04425183683633804,-0.07222817838191986
1782454190188929800,0.3789296875,-0.21198338270187378,0.026449404656887054,-0.0576162114739418
