time,seconds_elapsed,z,y,x
1782454238974292000,0.0712919921875,0.4384112910091877,-0.2908985704489052,-0.1875369436411187
1782454238984317200,0.081317138671875,0.36715690361261366,-0.30849501741603014,-0.18803349498640745
1782454238994341000,0.091341064453125,0.39707214940488333,-0.3558836683176458,-0.1963299794929102
1782454239004366000,0.101365966796875,0.46125148384869097,-0.43397126273512837,-0.22937097435658796
1782454239014391300,0.111391357421875,0.5130465530157089,-0.5077027077697217,-0.2493602164780721
1782454239024416000,0.121416015625,0.5303144986808299,-0.5494952922299504,-0.17938026946410535
1782454239034440000,0.13143994140625,0.49572015516161916,-0.568944381326437,-0.06639032502416521
1782454239044465200,0.141465087890625,0.5139461322039366,-0.5602621854379772,0.043142172438278795
1782454239054490000,0.151489990234375,0.5716331820189953,-0.5673094736009836,0.03246069249138236
1782454239064514000,0.16151416015625,0.6709802759557962,-0.5852179091267288,-0.05158356357449665
1782454239074539300,0.171539306640625,0.7799030074894427,-0.6032394496381283,-0.11808805303024128
1782454239084564000,0.18156396484375,0.8478127606332302,-0.6230984347097576,-0.12150701289456337
1782454239094589000,0.1915888671875,0.7658598690897226,-0.6560130084484815,-0.07429406561972574
1782454239104613000,0.201613037109375,0.6043167234808207,-0.6350748498380184,0.008444112816266716
1782454239114638000,0.21163818359375,0.46992228156030175,-0.609988485506922,0.07148050603633746
1782454239124663000,0.2216630859375,0.3008230214834213,-0.6315889074184,0.06078660499928519
1782454239134687200,0.231687255859375,0.23608020793795584,-0.6342721551530063,0.003800196000561118
1782454239144712000,0.2417119140625,0.25752631607055665,-0.637839346115291,-0.10848121657753362
1782454239154737000,0.25173681640625,0.3059089464455843,-0.6618281244680285,-0.2316699354813434
1782454239164762000,0.26176220703125,0.3657300856798887,-0.6962697616435587,-0.3058699296094477
1782454239174786000,0.2717861328125,0.45074002670645713,-0.7261503745138644,-0.32706334162261336
1782454239184811000,0.28181103515625,0.49851592335999007,-0.7756020954251289,-0.29647995077781375
1782454239194836200,0.291836181640625,0.556560700571537,-0.8275399340637027,-0.28402430076524615
1782454239204860000,0.30185986328125,0.5895896944701672,-0.8743136679373681,-0.28037008910663425
1782454239214885000,0.311885009765625,0.5983434942901135,-0.9356330829054117,-0.26539796276111155
1782454239224910000,0.32191015625,0.5176806425571442,-0.9590931612089276,-0.2874912096908316
1782454239234934000,0.33193408203125,0.3360720295190811,-0.971331442143768,-0.2941199071155861
1782454239244959200,0.341959228515625,0.1056628529548645,-0.9710977795183658,-0.27924283864237365
1782454239254984200,0.351984130859375,-0.08819149367213248,-0.9351562591738999,-0.26597550692074
1782454239265009200,0.362009033203125,-0.2009247234046459,-0.9149410080105066,-0.23877386746872215
1782454239275033000,0.372033203125,-0.18878712636530398,-0.8996177666723728,-0.2722682869220152
1782454239285058000,0.38205810546875,-0.09975275212824344,-0.9141125943623483,-0.3713474506376311
1782454239295083000,0.3920830078125,0.022280220869183538,-0.9395254141688346,-0.4941548786062747
1782454239305108000,0.40210791015625,0.17607435978651045,-0.940208281866461,-0.6361183675415814
1782454239315132200,0.412132080078125,0.36039866152405736,-0.9522685758858919,-0.80671765691787
1782454239325157000,0.4221572265625,0.46446343163251874,-0.9631238780297339,-0.9561369417518377
1782454239335181800,0.432181884765625,0.5047159470438957,-0.9806495978482067,-1.0098341912783682
1782454239345206000,0.4422060546875,0.4375590580940246,-1.0057862310618162,-1.0143098753876985
1782454239355231000,0.45223095703125,0.33636136785447596,-1.0385470755435526,-1.0079173978716134
1782454239365256200,0.462256103515625,0.17345745528638362,-1.068508352434635,-1.0412226514283567
1782454239375281200,0.47228125,0.010598550903797148,-1.0823356561265884,-1.1228213227067143
1782454239385305000,0.48230517578125,-0.15091829122006892,-1.0940580964937805,-1.1876934617202728
1782454239395330000,0.492330078125,-0.2497416535437107,-1.0987908971693365,-1.1542256380129605
1782454239405355000,0.50235498046875,-0.27738836988210674,-1.129045311788097,-1.0495876711264251
1782454239415379000,0.51237890625,-0.14106442120373247,-1.18010117996037,-0.9739100604601204
1782454239425404200,0.522404052734375,0.03567220188379287,-1.2637550302028655,-0.9201371153488754
1782454239435429000,0.53242919921875,0.15568331366479396,-1.3775932985678314,-0.888010111791268
1782454239445453000,0.542453125,0.1592109032690525,-1.4342476443342864,-0.8230440108839422
1782454239455478000,0.55247802734375,0.026222236493229866,-1.4673951500460505,-0.7448502526782452
1782454239465503000,0.5625029296875,-0.15761808111965656,-1.4544669871509075,-0.6872281578581779
1782454239475528000,0.57252783203125,-0.2926420531153679,-1.3696589984372258,-0.6607111031368375
1782454239485552000,0.58255224609375,-0.31793665336966515,-1.273060618686676,-0.6494092262692749
1782454239495577000,0.5925771484375,-0.2758621832281351,-1.2159971806626766,-0.6124700001243502
1782454239505602000,0.60260205078125,-0.17850480180382727,-1.227065760231018,-0.5138623629106208
1782454239515626000,0.6126259765625,-0.008787117567658424,-1.2436761187702416,-0.397148612174578
1782454239525651000,0.62265087890625,0.18869360286295414,-1.2537583907149732,-0.28636173073686655
1782454239535676000,0.632676025390625,0.35934126142561434,-1.2758198542669414,-0.23781013700310139
1782454239545701000,0.642701171875,0.4823100539684295,-1.2843483208984137,-0.2374084608670324
1782454239555725000,0.65272509765625,0.5209387675702571,-1.2680132721692323,-0.2332911617413163
1782454239565750000,0.66275,0.5260433972328901,-1.2366247389540075,-0.21458821483701465
1782454239575775200,0.672775146484375,0.6443985585004091,-1.2188871299505233,-0.2108706190859899
1782454239585799000,0.682798828125,0.7240361588388681,-1.2736392953574656,-0.2317403886353597
1782454239595824000,0.69282421875,0.6905202582061291,-1.326529027893394,-0.2226382503017783
1782454239605849000,0.70284912109375,0.5118231487005949,-1.3556529771775006,-0.1760254060782492
1782454239615874000,0.7128740234375,0.29535365016162396,-1.326270084696263,-0.13645619675591586
1782454239625898200,0.722898193359375,0.06185176827907562,-1.302551793847978,-0.11277882243990897
1782454239635923200,0.732923095703125,-0.020420272216200828,-1.275621116824448,-0.07861658672764897
1782454239645948200,0.7429482421875,-0.05993395195901394,-1.1865475796207785,0.09516326891351491
1782454239655972000,0.75297216796875,-0.26113223160803317,-1.1380302900154142,0.3751529804004356
1782454239665997000,0.7629970703125,-0.7415484346538782,-1.1057941269949079,0.6612946021132171
1782454239676022000,0.77302197265625,-1.3915864603459833,-0.9681388566475361,0.831674988041818
1782454239686047000,0.783046875,-1.9405021991223095,-0.6840675749354064,0.8156046546634286
1782454239696071200,0.7930712890625,-2.290527350670099,-0.3991273283690214,0.606518982765451
1782454239706096000,0.80309619140625,-2.3761042779296635,-0.19030140338577328,0.3296182502698153
1782454239716120800,0.813120849609375,-2.2604402554422616,-0.08431260641217231,0.06674209760390222
1782454239726145000,0.82314501953125,-2.164054349398613,-0.1246389177121222,-0.21043113169018177
1782454239736170000,0.833169921875,-2.161271440681815,-0.19590857574306428,-0.3759141009660438
1782454239746195200,0.8431953125,-2.188534710660577,-0.19267244336605072,-0.34712007775604725
1782454239756220200,0.85322021484375,-2.1227900265961885,-0.1479794612891972,-0.27207751359026877
1782454239766244000,0.863244140625,-1.9684002598732708,-0.08587817522846161,-0.16749368804376571
